ALELEX_ID	ALELEX_DESC	IDIOMA	DATA_INI	DATA_FIN	DESC_CA	DESC_ES	DESC_EN	F_PRINCIPAL	F_COMPLEMENT
1765	al·lèrgia als blocadors neuromusculars ||| al·lèrgia als blocadors de la transmissió neuromuscular ||| al·lèrgia als relaxants musculars	ca	01012021		al·lèrgia als blocadors neuromusculars ||| al·lèrgia als blocadors de la transmissió neuromuscular ||| al·lèrgia als relaxants musculars			al·lèrgia als blocadors neuromusculars	al·lèrgia als blocadors de la transmissió neuromuscular ||| al·lèrgia als relaxants musculars
1766	al·lèrgia als carbamats ||| al·lèrgia als sedants derivats del carbamat	ca	01012021		al·lèrgia als carbamats ||| al·lèrgia als sedants derivats del carbamat			al·lèrgia als carbamats	al·lèrgia als sedants derivats del carbamat
1767	al·lèrgia als cataplasmes ||| al·lèrgia als malagmes	ca	01012021		al·lèrgia als cataplasmes ||| al·lèrgia als malagmes			al·lèrgia als cataplasmes	al·lèrgia als malagmes
1768	al·lèrgia als cicatritzants d'úlceres	ca	01012021		al·lèrgia als cicatritzants d'úlceres			al·lèrgia als cicatritzants d'úlceres	
1769	al·lèrgia als citrats	ca	01012021		al·lèrgia als citrats			al·lèrgia als citrats	
1770	al·lèrgia als cítrics	ca	01012021		al·lèrgia als cítrics			al·lèrgia als cítrics	
1771	al·lèrgia als colorants ||| al·lèrgia a les tintures ||| al·lèrgia als tints	ca	01012021		al·lèrgia als colorants ||| al·lèrgia a les tintures ||| al·lèrgia als tints			al·lèrgia als colorants	al·lèrgia a les tintures ||| al·lèrgia als tints
1772	al·lèrgia als complexos de brom ||| al·lèrgia als compostos de brom	ca	01012021		al·lèrgia als complexos de brom ||| al·lèrgia als compostos de brom			al·lèrgia als complexos de brom	al·lèrgia als compostos de brom
1773	al·lèrgia als complexos de ferro-polisacàrid	ca	01012021		al·lèrgia als complexos de ferro-polisacàrid			al·lèrgia als complexos de ferro-polisacàrid	
1774	al·lèrgia als compostos del iode	ca	01012021		al·lèrgia als compostos del iode			al·lèrgia als compostos del iode	
1775	al·lèrgia als compostos perfluorats ||| al·lèrgia als productes químics perfluorats	ca	01012021		al·lèrgia als compostos perfluorats ||| al·lèrgia als productes químics perfluorats			al·lèrgia als compostos perfluorats	al·lèrgia als productes químics perfluorats
1776	al·lèrgia als conservants ||| al·lèrgia als conservadors ||| al·lèrgia als conservadors d'aliments ||| al·lèrgia als conservants d'aliments	ca	01012021		al·lèrgia als conservants ||| al·lèrgia als conservadors ||| al·lèrgia als conservadors d'aliments ||| al·lèrgia als conservants d'aliments			al·lèrgia als conservants	al·lèrgia als conservadors ||| al·lèrgia als conservadors d'aliments ||| al·lèrgia als conservants d'aliments
1777	al·lèrgia als contrastos ||| al·lèrgia a les solucions de contrast ||| al·lèrgia als medis de contrast	ca	01012021		al·lèrgia als contrastos ||| al·lèrgia a les solucions de contrast ||| al·lèrgia als medis de contrast			al·lèrgia als contrastos	al·lèrgia a les solucions de contrast ||| al·lèrgia als medis de contrast
1778	al·lèrgia als contrastos de la imatgeria per ressonància magnètica ||| al·lèrgia a les solucions de contrast de la imatgeria per ressonància magnètica ||| al·lèrgia a les solucions de contrast emprades en imatgeria per ressonància magnètica ||| al·lèrgia als contrastos emprats en imatgeria per ressonància magnètica ||| al·lèrgia als medis de contrast de la imatgeria per ressonància magnètica ||| al·lèrgia als medis de contrast emprats en imatgeria per ressonància magnètica	ca	01012021		al·lèrgia als contrastos de la imatgeria per ressonància magnètica ||| al·lèrgia a les solucions de contrast de la imatgeria per ressonància magnètica ||| al·lèrgia a les solucions de contrast emprades en imatgeria per ressonància magnètica ||| al·lèrgia als contrastos emprats en imatgeria per ressonància magnètica ||| al·lèrgia als medis de contrast de la imatgeria per ressonància magnètica ||| al·lèrgia als medis de contrast emprats en imatgeria per ressonància magnètica			al·lèrgia als contrastos de la imatgeria per ressonància magnètica	al·lèrgia a les solucions de contrast de la imatgeria per ressonància magnètica ||| al·lèrgia a les solucions de contrast emprades en imatgeria per ressonància magnètica ||| al·lèrgia als contrastos emprats en imatgeria per ressonància magnètica ||| al·lèrgia als medis de contrast de la imatgeria per ressonància magnètica ||| al·lèrgia als medis de contrast emprats en imatgeria per ressonància magnètica
1779	al·lèrgia als contrastos emprats en diagnòstic ||| al·lèrgia a les solucions de contrast emprades en diagnòstic ||| al·lèrgia als medis de contrast emprats en diagnòstic	ca	01012021		al·lèrgia als contrastos emprats en diagnòstic ||| al·lèrgia a les solucions de contrast emprades en diagnòstic ||| al·lèrgia als medis de contrast emprats en diagnòstic			al·lèrgia als contrastos emprats en diagnòstic	al·lèrgia a les solucions de contrast emprades en diagnòstic ||| al·lèrgia als medis de contrast emprats en diagnòstic
1780	al·lèrgia als contrastos radiològics ||| al·lèrgia a les solucions de contrast emprades en radiodiagnòstic ||| al·lèrgia als contrastos radiogràfics ||| al·lèrgia als medis de contrast emprats en radiodiagnòstic ||| al·lèrgia als medis de contrast radiogràfic	ca	01012021		al·lèrgia als contrastos radiològics ||| al·lèrgia a les solucions de contrast emprades en radiodiagnòstic ||| al·lèrgia als contrastos radiogràfics ||| al·lèrgia als medis de contrast emprats en radiodiagnòstic ||| al·lèrgia als medis de contrast radiogràfic			al·lèrgia als contrastos radiològics	al·lèrgia a les solucions de contrast emprades en radiodiagnòstic ||| al·lèrgia als contrastos radiogràfics ||| al·lèrgia als medis de contrast emprats en radiodiagnòstic ||| al·lèrgia als medis de contrast radiogràfic
1781	al·lèrgia als corticoesteroides ||| al·lèrgia als corticoesteroides ||| al·lèrgia als corticoidesal·lèrgia als corticoides	ca	01012021		al·lèrgia als corticoesteroides ||| al·lèrgia als corticoesteroides ||| al·lèrgia als corticoidesal·lèrgia als corticoides			al·lèrgia als corticoesteroides	al·lèrgia als corticoesteroides ||| al·lèrgia als corticoidesal·lèrgia als corticoides
1782	al·lèrgia als corticoesteroides per via inhalatòria ||| al·lèrgia als corticoides per via inhalatòria	ca	01012021		al·lèrgia als corticoesteroides per via inhalatòria ||| al·lèrgia als corticoides per via inhalatòria			al·lèrgia als corticoesteroides per via inhalatòria	al·lèrgia als corticoides per via inhalatòria
1783	al·lèrgia als cosmètics	ca	01012021		al·lèrgia als cosmètics			al·lèrgia als cosmètics	
1784	al·lèrgia als crustacis	ca	01012021		al·lèrgia als crustacis			al·lèrgia als crustacis	
1785	al·lèrgia als derivats de la clormetina ||| al·lèrgia als derivats de la mecloretamina ||| al·lèrgia als derivats de la mostassa nitrogenada	ca	01012021		al·lèrgia als derivats de la clormetina ||| al·lèrgia als derivats de la mecloretamina ||| al·lèrgia als derivats de la mostassa nitrogenada			al·lèrgia als derivats de la clormetina	al·lèrgia als derivats de la mecloretamina ||| al·lèrgia als derivats de la mostassa nitrogenada
1786	al·lèrgia als derivats de la fenotiazina	ca	01012021		al·lèrgia als derivats de la fenotiazina			al·lèrgia als derivats de la fenotiazina	
1787	al·lèrgia als derivats de la sang ||| al·lèrgia als hemoderivats	ca	01012021		al·lèrgia als derivats de la sang ||| al·lèrgia als hemoderivats			al·lèrgia als derivats de la sang	al·lèrgia als hemoderivats
1788	al·lèrgia als descongestius	ca	01012021		al·lèrgia als descongestius			al·lèrgia als descongestius	
1789	al·lèrgia als deshabituadors de l'alcohol	ca	01012021		al·lèrgia als deshabituadors de l'alcohol			al·lèrgia als deshabituadors de l'alcohol	
1790	al·lèrgia als desinfectants alcohòlics ||| al·lèrgia als desinfectants a base d'alcohol	ca	01012021		al·lèrgia als desinfectants alcohòlics ||| al·lèrgia als desinfectants a base d'alcohol			al·lèrgia als desinfectants alcohòlics	al·lèrgia als desinfectants a base d'alcohol
1791	al·lèrgia als desinfectants aldehídics ||| al·lèrgia als desinfectants a base d'aldehids	ca	01012021		al·lèrgia als desinfectants aldehídics ||| al·lèrgia als desinfectants a base d'aldehids			al·lèrgia als desinfectants aldehídics	al·lèrgia als desinfectants a base d'aldehids
1792	al·lèrgia als desinfectants amidínics ||| al·lèrgia als desinfectants a base d'amidina	ca	01012021		al·lèrgia als desinfectants amidínics ||| al·lèrgia als desinfectants a base d'amidina			al·lèrgia als desinfectants amidínics	al·lèrgia als desinfectants a base d'amidina
1793	al·lèrgia als desinfectants biguanídics ||| al·lèrgia als desinfectants a base de biguanida	ca	01012021		al·lèrgia als desinfectants biguanídics ||| al·lèrgia als desinfectants a base de biguanida			al·lèrgia als desinfectants biguanídics	al·lèrgia als desinfectants a base de biguanida
1794	al·lèrgia als desinfectants fenòlics clorats ||| al·lèrgia als desinfectants clorofenòlics	ca	01012021		al·lèrgia als desinfectants fenòlics clorats ||| al·lèrgia als desinfectants clorofenòlics			al·lèrgia als desinfectants fenòlics clorats	al·lèrgia als desinfectants clorofenòlics
1795	al·lèrgia als desinfectants i als productes de neteja	ca	01012021		al·lèrgia als desinfectants i als productes de neteja			al·lèrgia als desinfectants i als productes de neteja	
1796	al·lèrgia als dissolvents ||| al·lèrgia als solvents	ca	01012021		al·lèrgia als dissolvents ||| al·lèrgia als solvents			al·lèrgia als dissolvents	al·lèrgia als solvents
1797	al·lèrgia als diürètics	ca	01012021		al·lèrgia als diürètics			al·lèrgia als diürètics	
1798	al·lèrgia als diürètics antagonistes de l'aldosterona	ca	01012021		al·lèrgia als diürètics antagonistes de l'aldosterona			al·lèrgia als diürètics antagonistes de l'aldosterona	
1799	al·lèrgia als diürètics de nansa ||| al·lèrgia als diürètics de sostre alt	ca	01012021		al·lèrgia als diürètics de nansa ||| al·lèrgia als diürètics de sostre alt			al·lèrgia als diürètics de nansa	al·lèrgia als diürètics de sostre alt
1800	al·lèrgia als diürètics estalviadors de potassi	ca	01012021		al·lèrgia als diürètics estalviadors de potassi			al·lèrgia als diürètics estalviadors de potassi	
1801	al·lèrgia als diürètics inhibidors de l'anhidrasa carbònica	ca	01012021		al·lèrgia als diürètics inhibidors de l'anhidrasa carbònica			al·lèrgia als diürètics inhibidors de l'anhidrasa carbònica	
1802	al·lèrgia als diürètics mercurials	ca	01012021		al·lèrgia als diürètics mercurials			al·lèrgia als diürètics mercurials	
1803	al·lèrgia als diürètics osmòtics	ca	01012021		al·lèrgia als diürètics osmòtics			al·lèrgia als diürètics osmòtics	
1804	al·lèrgia als diürètics sulfonamídics	ca	01012021		al·lèrgia als diürètics sulfonamídics			al·lèrgia als diürètics sulfonamídics	
1805	al·lèrgia als diürètics tiazídics	ca	01012021		al·lèrgia als diürètics tiazídics			al·lèrgia als diürètics tiazídics	
1806	al·lèrgia als dopaminèrgics emprats per al tractament del parkinsonisme ||| al·lèrgia als dopaminèrgics emprats per al tractament antiparkinsonià ||| al·lèrgia als dopaminèrgics emprats per al tractament de la síndrome parkinsoniana	ca	01012021		al·lèrgia als dopaminèrgics emprats per al tractament del parkinsonisme ||| al·lèrgia als dopaminèrgics emprats per al tractament antiparkinsonià ||| al·lèrgia als dopaminèrgics emprats per al tractament de la síndrome parkinsoniana			al·lèrgia als dopaminèrgics emprats per al tractament del parkinsonisme	al·lèrgia als dopaminèrgics emprats per al tractament antiparkinsonià ||| al·lèrgia als dopaminèrgics emprats per al tractament de la síndrome parkinsoniana
1807	al·lèrgia als electròlits aniònics	ca	01012021		al·lèrgia als electròlits aniònics			al·lèrgia als electròlits aniònics	
1808	al·lèrgia als electròlits o als micronutrients de l'alimentació parenteral	ca	01012021		al·lèrgia als electròlits o als micronutrients de l'alimentació parenteral			al·lèrgia als electròlits o als micronutrients de l'alimentació parenteral	
1809	al·lèrgia als emol·lients	ca	01012021		al·lèrgia als emol·lients			al·lèrgia als emol·lients	
1810	al·lèrgia als enzims terapèutics	ca	01012021		al·lèrgia als enzims terapèutics			al·lèrgia als enzims terapèutics	
1811	al·lèrgia als esquistosomes (Schistosoma) ||| al·lèrgia a les bilhàrzies (Schistosoma)	ca	01012021		al·lèrgia als esquistosomes (Schistosoma) ||| al·lèrgia a les bilhàrzies (Schistosoma)			al·lèrgia als esquistosomes (Schistosoma)	al·lèrgia a les bilhàrzies (Schistosoma)
1812	al·lèrgia als estimulants adrenèrgics beta-1 selectius ||| al·lèrgia als agonistes ß1  selectius ||| al·lèrgia als agonistes beta-1 selectius ||| al·lèrgia als estimulants adrenèrgics ß1 selectius ||| al·lèrgia als estimulants d'adrenoreceptors ß1 selectius ||| al·lèrgia als estimulants d'adrenoreceptors beta-1 selectius ||| al·lèrgia als estimulants de receptors adrenèrgics ß1 selectius ||| al·lèrgia als estimulants de receptors adrenèrgics beta-1 selectius	ca	01012021		al·lèrgia als estimulants adrenèrgics beta-1 selectius ||| al·lèrgia als agonistes ß1  selectius ||| al·lèrgia als agonistes beta-1 selectius ||| al·lèrgia als estimulants adrenèrgics ß1 selectius ||| al·lèrgia als estimulants d'adrenoreceptors ß1 selectius ||| al·lèrgia als estimulants d'adrenoreceptors beta-1 selectius ||| al·lèrgia als estimulants de receptors adrenèrgics ß1 selectius ||| al·lèrgia als estimulants de receptors adrenèrgics beta-1 selectius			al·lèrgia als estimulants adrenèrgics beta-1 selectius	al·lèrgia als agonistes ß1  selectius ||| al·lèrgia als agonistes beta-1 selectius ||| al·lèrgia als estimulants adrenèrgics ß1 selectius ||| al·lèrgia als estimulants d'adrenoreceptors ß1 selectius ||| al·lèrgia als estimulants d'adrenoreceptors beta-1 selectius ||| al·lèrgia als estimulants de receptors adrenèrgics ß1 selectius ||| al·lèrgia als estimulants de receptors adrenèrgics beta-1 selectius
1813	al·lèrgia als estimulants adrenèrgics beta-2 selectius ||| al·lèrgia als estimulants adrenèrgics ß2 selectius ||| al·lèrgia als estimulants d'adrenoreceptors beta-2 selectius ||| al·lèrgia als estimulants de receptors adrenèrgics ß2 selectius ||| al·lèrgia als estimulants de receptors adrenèrgics beta-2 selectius	ca	01012021		al·lèrgia als estimulants adrenèrgics beta-2 selectius ||| al·lèrgia als estimulants adrenèrgics ß2 selectius ||| al·lèrgia als estimulants d'adrenoreceptors beta-2 selectius ||| al·lèrgia als estimulants de receptors adrenèrgics ß2 selectius ||| al·lèrgia als estimulants de receptors adrenèrgics beta-2 selectius			al·lèrgia als estimulants adrenèrgics beta-2 selectius	al·lèrgia als estimulants adrenèrgics ß2 selectius ||| al·lèrgia als estimulants d'adrenoreceptors beta-2 selectius ||| al·lèrgia als estimulants de receptors adrenèrgics ß2 selectius ||| al·lèrgia als estimulants de receptors adrenèrgics beta-2 selectius
1814	al·lèrgia als estimulants centrals ||| al·lèrgia als estimulants del sistema nerviós central	ca	01012021		al·lèrgia als estimulants centrals ||| al·lèrgia als estimulants del sistema nerviós central			al·lèrgia als estimulants centrals	al·lèrgia als estimulants del sistema nerviós central
1815	al·lèrgia als estimulants de la motilitat	ca	01012021		al·lèrgia als estimulants de la motilitat			al·lèrgia als estimulants de la motilitat	
